domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
air.BirthdayCakeDecorating,Birthday Cake Decorating,VizzGames,VizzGames@gmail.com,Free,14 August 2014,Casual,14M,"1,000 - 5,000",1,2.3 and up,Everyone,n/a,3.4,37,14,7,3,4,9,https://play.google.com/store/apps/details?id=air.BirthdayCakeDecorating,"When we celebrate a birthday, a delicious birthday cake is a must! You can use challenge mode to copy a design or you can choose free mode where you can decorate a cake to your own taste! Do you like birthday cakes? In this game you will learn how to decorate a fabulous cake. Start by choosing the texture and then decorate it using your brilliant idea. Enjoy each step of this game!",null
air.Bomb,Photobomb,mola,info@sportsdood.com,Free,20 February 2015,Photography,12M,"10,000 - 50,000",1.1.5,2.3 and up,Everyone,n/a,3.3,307,141,25,29,22,90,https://play.google.com/store/apps/details?id=air.Bomb,"Ad supported (1 on start up and close). In app donation to remove. Photo Bomb is a simple application that allows you to easily insert any image into another. With a dead simple editing tool, users can create 'bombs' and save them. When they get a photo that they want to add their bomb to, they simply load the photo and then add the pre-made bomb! Then share it to social media. Fun and easy and no Photoshop required. How to: 1. Click the bomb icon 2. add an image 3. Erase the background with eraser (use the eraser thickness and undo for better precision) 4. Save bomb 5. Go BACK 6. Add image you want to bomb with '+' sign and position image 7. Add bomb from saved bomb library 8. Multitouch position the bomb and then Share!",- hopefully fixes inability to create bombs
air.BottleRocketandroid,Bottle Rocket,Crazy Cat Lady,customerservices@bottlerocket.co.cc,Free,24 April 2012,Arcade,12M,100 - 500,1.0.1,2.2 and up,Everyone,n/a,4.7,6,5,0,1,0,0,https://play.google.com/store/apps/details?id=air.BottleRocketandroid,"Welcome to Bottle Rocket! Bottle Rocket is an addictive, arcade style game where you're in control of a fizz propelled bottle. Simply pick your level, your bottle and your flavour and off you go! Dodge everything from beach balls to meteors as you aim for the sky. All you have to do is tilt your device to avoid oncoming danger but as you play, your pressure bar drains so collect any energy cans you see to replenish your bar. As you play, your points are turned into experience, get enough and you level up! Level ups reward you with new levels, new bottles and new flavours to choose from! Each bottle you unlock has their own unique stats so if you like dodging, there's a bottle for you. If you like hitting everything, there's a bottle for you! And if you like a challenge, there's a bottle for you too! Key features include: * Loads of levels to unlock! * Loads of bottles! * Loads of flavours! * Local highscore board! * Achievements to unlock! * Trophies to unlock! * Addictive soundtrack! Have fun and happy Bottle Rocketing! Please note: This application requires Adobe Air to be installed.",Version 1.0.1 Fixed a discrepancy between the description and the behaviour of the Unlocker bottle. fixed a minor bug on the Snowy Mountain level. We hope you enjoy smooth Bottle Rocketing but feel free to get in touch through the website www.bottlerocket.co.cc if you experience any issues and we'll do our best to resolve them promptly.
air.BrainFood,Brain Food,KillerBytes,Support@KillerBytesGames.com,$0.99,19 March 2011,Puzzle,1.8M,50 - 100,1.0.0,2.2 and up,Everyone,n/a,4.8,5,4,1,0,0,0,https://play.google.com/store/apps/details?id=air.BrainFood,"Is that a brain? Is it BLINKING?!?! Enter the world of Brain Food. A picture puzzle game sure to take your mind for a bit of a spin; and feed it some chicken while we‘re at it. Text, colors, locations, and other gestures hint the solution to the puzzles. Up to 100 levels of game play will make your brain tingle for more! Earn silver stars for completion and a nice round of applause. A great time killer! Can you solve ALL of the puzzles? Your brain will thank you. It may even throw you a chicken bone to gnaw on. FEATURES: * Up to 100 Levels of GamePlay (FULL VERSION - 25 Levels in the LITE version) * A Brain that Blinks! Its hypnotic! * Silver stars awarded - Who doesn’t like earning stars? * Game saves levels & audio settings * Squishy brain sound FX on button press * Game Music Stops on Incoming Calls **LITE VERSION AVAILABLE IN THE MARKET FOR FREE TO TRY BEFORE YOU BUY** Note: Requires Adobe AIR",null
air.Bridge,Bridge,Favorite Games LTD,administrator@favorite-games.com,Free,22 September 2014,Card,6.1M,"50,000 - 100,000",5.21.17,2.2 and up,Medium Maturity,n/a,3.4,706,296,103,75,60,172,https://play.google.com/store/apps/details?id=air.Bridge,"Contract bridge, or simply bridge, is a trick-taking game using a standard 52-card deck. It is played by four players in two competing partnerships, with partners sitting opposite each other around a table. Millions of people play bridge worldwide in clubs, tournaments, online and with friends at home, making it one of the world's most popular card games, particularly among seniors. The World Bridge Federation is the governing body for international competitive bridge. The game consists of several deals each progressing through four phases: dealing the cards, the auction (also referred to as bidding), playing the cards, and scoring the results. However most club and tournament play involves some variant of duplicate bridge, where the cards are not re-dealt on each occasion, the same deal being played by two or more different sets of players to enable comparative scoring.","- Very good intellect of the computer opponents - Convenient English interface, and 20 more languages as well - A large selection of faces and backs for the cards - A large selection of tables - Computer opponents sounds, and many other sound effects as well - Different settings option - Option for playing via Internet against real opponents - Option for watching other tables and players - Monthly online tournaments"
air.BubbleGun,Bubble Gun(Bubble Shooter)Free,ZarnaaGames,zarnaagames@gmail.com,Free,14 December 2014,Casual,13M,"10,000 - 50,000",1.0.0,2.2 and up,Low Maturity,n/a,4.3,365,254,39,30,15,27,https://play.google.com/store/apps/details?id=air.BubbleGun,"NEW NEW NEW NEW - The Bubble Shooter 'Halloween+Winter+Dessert' Edition is now live. 'Bubble-Gun Free' - ""Editor Picked by AppEggs.com"" GOT BEST REVIEW - http://www.itsusefulstuff.com/bubble-gunbubble-shooterfree-iphone-android/ Unlimited bundle of Joy is here with new 'Bubble-Gun - Free' a bubble shooter type game featuring 'Halloween+Winter+Dessert' themes with special animations and effect + various power ups. Have the best looking Bubble Shooter game for FREEEEE...And enjoy its rich HD graphics and awesome endless game play. COOL FEATURES - 1) 250 levels with different difficulty levels. 2) 5 different type of power ups or bombs. 3) Nice sound effect. 4) BEST part - spinning wheel which adds strategical thinking Its Simple tap on the screen to aim and launch. The unique part of this bubble shooter game is a spinning wheel that makes bubble shooting and aiming a bit difficult. Go and enjoy...",All in app purchases are made free now. Facebook integrated. Shop added where items can be earned. Game made more challenging and enjoyable
air.CONVERTBOARDair,CONVERT BOARD [UNIT CONVERTER],PcLab Media,eng.sdiab@gmail.com,Free,14 July 2014,Business,400k,50 - 100,1.0.0,2.2 and up,Everyone,n/a,0.0,0,0,0,0,0,0,https://play.google.com/store/apps/details?id=air.CONVERTBOARDair,"***** Convert Board [UNIT CONVERTER] ***** ""Convert Board"" is an easy unit converter, with great user-friendly interface, used for converting many different types of units. This ""Convert Board"" converter collects commonly-used conversions (distance, length , speed , area, volume, mass, temperature, and many others). The app has everything you’d ever need in an easy to use, the category list and the units lists for quickly finding the unit you're looking for. ***** This version different from the other one Convert Board - UNIT CONVERTER , ONLY! ( Smaller Size & Use your adobe air installed in your tablet if found ) *****",null
air.CanadianSalaryCalculator,Canadian Salary Calculator,MFS,callanto@gmail.com,$0.99,19 May 2013,Finance,755k,100 - 500,0.0.1,2.2 and up,Everyone,n/a,3.0,5,1,1,1,1,1,https://play.google.com/store/apps/details?id=air.CanadianSalaryCalculator,An easy to use app to calculate your 'after tax' salary based on 2013 Canadian income tax laws. Use this app to get general info about how much will you earn after tax from your net pay. It includes Quebec tax abatement calculations. App is optimised for android phones and tablets. Income tax calculations for following Canadian provinces: - Alberta - British Columbia - Manitoba - New Brunswick - Newfoundland and Labrador - Northwest Territories - Nova Scotia - Nunavut - Ontario - Prince Edward Island - Quebec - Saskatchewan - Yukon,null
air.CandyCatcher,Candy Catcher,pzUH,badzienn@gmail.com,Free,22 September 2014,Casual,14M,"5,000 - 10,000",2.8,2.2 and up,Everyone,n/a,3.6,148,61,18,33,15,21,https://play.google.com/store/apps/details?id=air.CandyCatcher,"Simple, quick, & cute game about collecting kawaii candies that drop from the sky. Using the adorable basket, don't crush the candy by let them falling to the ground. You only have 10 miss allowed, otherwise, the game will be over. With colorful theme and cute cartoon graphics, simple gameplay, and also easy controls, the game is pretty suitable for all aged players as well as young children and toddlers. Local and Google Play highscore are available. So you can compete with yourself, your family, your friends, and other people around the world. Show them who are the best. Game features: - Simple gameplay & controls - Cute & kawaii graphics - Local & online highscore - A lot of sweet candies!!!",null
air.CarRaceArcade,Car Race Arcade: Speed Racing,Taktitech,taktitech@taktitech.com,Free,7 February 2015,Action,19M,"50,000 - 100,000",3.0.2,2.2 and up,Everyone,n/a,3.7,512,246,79,53,35,99,https://play.google.com/store/apps/details?id=air.CarRaceArcade,"Do you have what it takes to swerve and steer your car through oncoming traffic? Car Race Arcade is the best 2D car racing game available. With a rev of the engine and an endless road ahead of you, this game will both delight and challenge your need for speed. With our realistic sound effects, you will feel ready to race no matter where you are. Watch out! Use your finger to control your car and avoid an accident with oncoming cars. Collect the power shield to protect you from traffic! Choose your dream car from our A class collection. From Ferrari, Tesla, Lamborghini, Aston Martin, Chevrolet, Porsche, Audi and BMW. Submit your score to our Leader Boards and play against your friend’s high scores. Have a nice ride! Game Features: -Amazing high quality sound effects -Cutting edge 2D graphics -2 Leader Boards! – High Score and Most Miles Driven -Unlock your dream car (From Ferrari, Audi, BMW and more) ***TaktiTech is all about you! We always want to hear what you have to say, and if there is something you love or hate, please review and let us know!*** https://www.taktitech.com",security update
air.CaribbeanTreasuresMahjong,Caribbean Mahjong Free,Free-Skill-Games.com,support.gfg@gmail.com,Free,24 June 2014,Puzzle,14M,"50,000 - 100,000",1.0.2,2.2 and up,Everyone,n/a,3.7,550,261,92,68,52,77,https://play.google.com/store/apps/details?id=air.CaribbeanTreasuresMahjong,Play this great Mahjong pirate theme game in which you need to match the right pieces together in order to make them disappear. After finding an ancient treasure map it's all about your mahjong skill. Remove all the blocks to reach next level. Sound easy but... Enjoy a fun new twist on your favorite match tiles mahjong game with an entertaining challenge for all ages! The game main advantages: - Simple rules; - Addictive gameplay; - Impressive quality artstyle; - Graphics are polished and pleasing to the eyes. - Melodic music and nice sound effects; - Cool relaxing game - Numerous skill levels,null
air.CashMoneyMagnet,Cash Money Magnet,Charles Diaz,CharlesDiaz007@gmail.com,$1.94,10 September 2012,Lifestyle,14M,100 - 500,1.0.0,2.2 and up,Everyone,n/a,4.7,7,6,0,1,0,0,https://play.google.com/store/apps/details?id=air.CashMoneyMagnet,"$$$ CASH MONEY MAGNET $$$ This program is designed to help you ATTRACT MONEY. How much money? That is up to you to decide. Using the POWER of Visual Subliminal Messages Repetitive Positive Affirmations Wise Positive Quotes Auto-Suggestion Symbolism A Theta Brainwave Entrainment Isochronic Tone set at 528 Hz And The Law Of Attraction. Start to reprogram your sub-conscious mind now to start attracting more money. This is a mind movie to help you get your thoughts on having more money, no matter where you are. For maximum effect watch daily at least twice. Preferably right after waking and specially before sleeping. While watching and listening, think of all the money you want. Imagine yourself already possessing this money. Believe and know you already have it. If possible hold some money in your hands, feel and smell the money. Get your senses involved in your creative process. If you do this you will start to see things happen. We are POWERFUL beings. We can attract anything we want, good or bad. So pay attention to your thoughts and guide them to attract what you truly want. You attract what you think about the most. FOCUS on what you want, MORE MONEY. $$$ Thank You. I will be updating this movie periodically with extra new images. Warning: Images flash on screen. Not recommended if you have Photosensitive Epilepsy or if you have seizures. Do not use while driving. For more resources look up… Think & Grow Rich by Napoleon Hill (Great Book) http://www.naphill.org/ As A Man Thinketh by James Allen (Great Book) http://jamesallen.wwwhubs.com/think.htm The Secret (Movie) http://thesecret.tv/ What The Bleep Do We Know, Down The Rabbit Hole (Movie) http://www.whatthebleep.com/rabbithole/ Bob Proctor http://bobproctor.com Earl Nightingale http://www.earlnightingale.com Dr. Wayne Dyer http://www.drwaynedyer.com William Walker Atkinson http://williamwalkeratkinson.wwwhubs.com $$$",null
air.CasinoCraps,Craps,Fearwind Design,derekevans@fearwinddesign.com,$1.04,17 December 2013,Casino,285k,100 - 500,1.1.7,2.2 and up,Medium Maturity,n/a,3.4,11,2,2,6,0,1,https://play.google.com/store/apps/details?id=air.CasinoCraps,NO ADS!! Play as often as you like! (Don't have to wait for time to go by for your money to replenish!) Features: ~ Includes the 'Buy' bet. ~ Includes the 'Hop' bets. ~ Includes the World and Fire bets. ~ Able to change minimum bet amount. ~ Able to change max odds. ~ Includes the ability to turn bets on/off. ~ Button that shows current bet amounts. ~ Button that shows the payout of current bets. ~ Includes dice results. ~ Easy placement/removal of bets. ~ Able to change start cash amount. ~ Saves the current state of the game if App is forced closed. Don't lose that winning streak if need to save power on your mobile device!! ~ Game display 800 x 480.,UPDATE 12/17/13 Fixed glitch with the fire bet.
air.CastleDefenseFLASH,Castle Defense,Action Mobile,actiontech.mobile@gmail.com,Free,22 January 2015,Arcade,1.3M,100 - 500,1.3,2.2 and up,Everyone,n/a,4.5,11,9,0,1,0,1,https://play.google.com/store/apps/details?id=air.CastleDefenseFLASH,The aim of the Castle Defense is to prevent enemies from reaching your castle. You have different weapons to use against them. Use your ability to shoot and to stop the invaders! Castle Defense is one of the most fascinating and popular games of genre Defense. Play it in your mobile right now! Have fun!,null
air.CasualClothing,Daily Dresses,Rooster Games,info@roostergames.net,Free,20 December 2014,Casual,12M,"100,000 - 500,000",1.0.4,2.3 and up,Everyone,n/a,3.6,"2,590","1,312",284,243,242,509,https://play.google.com/store/apps/details?id=air.CasualClothing,"Sindy dress up games is one of the better ones can. And wants to get away from the sweltering days of traveling outside it today. If you help him a lot better. Today hero wants to spend a very good and cheerful. Sindy is very excited at this time. How do you fancy to wear, even taken aback. Can you help her? First, it must find befitting nice hair pattern. Dress up or dress or outfit later. Try to find something befitting hair design. If you wear a matching necklace costume befitting look more beautiful. It also makes it look even cooler glasses. Pretty elegant bag is not bad, actually. To make it look more beautiful than a beautiful sock wear. Sindy costume will be very nice if you choose a shoe will fit. Sindy's in your hands to make it look nice.",*Major Bugs fixed *Sdk Updated
air.Cat,My Sweet Cat - Cat game,mary.com,marytitter@gmail.com,Free,23 January 2015,Education,17M,"100,000 - 500,000",2.5,2.3 and up,Everyone,$1.23,3.5,962,468,107,86,83,218,https://play.google.com/store/apps/details?id=air.Cat,"You can now play the popular game My Sweet Cat by Mary.com on your phone or tablet computer. Grace is a young kitten and you can take care of her. Give her food and water. Play with her and let her out on time. Make sure she gets enough sleep and that she gets washed on time. That way, she'll become a beautiful cat who will love you a lot. In this game, you'll learn a lot about cats. In the accompanying film, you can see how the game works. To play on your pc or laptop go to: http://www.mary.com/my-sweet-cat.html",null
air.ChakraResonator,Chakra Resonator,mundoTransparente,info@mundotransparente.com,Free,13 July 2014,Health & Fitness,4.0M,"1,000 - 5,000",1.0.4,2.2 and up,Everyone,n/a,4.6,21,15,4,2,0,0,https://play.google.com/store/apps/details?id=air.ChakraResonator,"Desbloquea tus puntos energéticos para que tu energía fluya. Mediante una serie de estímulos visuales y auditivos, podrás ejercitar tus Chakras para sentirte mejor con tu entorno y contigo mismo. Unlock your energy points for your energy flow. Through a series of visual and auditory stimuli, you can exercise your Chakras to feel better about your surroundings and yourself.",Performace.
air.Choosy,Choosy,Priolo,iorioivano@gmail.com,Free,25 May 2014,Social,19M,"1,000 - 5,000",1.5.6,2.2 and up,Everyone,n/a,3.9,36,16,9,5,2,4,https://play.google.com/store/apps/details?id=air.Choosy,ROBO-DESIGNER Instructions: 1) Input a phrase 2) Swipe right 4) Tap to change the image 5) Swipe to the right to share,NOW IT WORK AGAIN SHARE THE IMAGE! Sorry for the problem :(
air.Chordwheel,Chord Wheel,Apt App,christian.liang@gmail.com,$1.10,27 July 2014,Music & Audio,10M,"500 - 1,000",1.02,2.2 and up,Everyone,n/a,4.3,14,9,2,2,0,1,https://play.google.com/store/apps/details?id=air.Chordwheel,"Be fluent in chord theory using ""chord wheel."" The app for all musicians who want to... -Have access to all the chord progressions in any key with a touch of a button. -Transpose songs in any key, Giving you the ability to compose better. -Analyze songs deeper with a better understanding of root progression study -More freedom in improvisation The circle of fifth To learn the Circle of fifth can be an arduous and tedious task which could leave many confused and frustrated. With chord wheel, you can now have a deep insight to the elusive circle of fifth... -Understand the nature of scales -Understand the nature of key signatures Additional features... -Includes seventh and other extensions adding colors to a chord. -Click on any key, The Root Progression (i.e. Roman Numeral) for each chord is included. Get this vital tool for all serious musicians today for the cheapest price! This app was developed with adobe flash. A free download of adobe air is required. Android Requirement for Adobe Air 1. Android™ 2.3 and above 2. ARMv7 processor with vector FPU, minimum 550MHz, OpenGL ES 2.0, H.264 and AAC HW decoders 3. 256MB of RAM",minor bug fixe
air.ChubbyKiss,Chubby Kiss,Dollygals Games,eo.webod@gmail.com,Free,26 August 2014,Casual,10M,"10,000 - 50,000",v1.0.0,2.2 and up,Medium Maturity,n/a,3.0,290,108,19,31,30,102,https://play.google.com/store/apps/details?id=air.ChubbyKiss,Help Joe and Jade to kiss in the park without getting noticed by their friends and fill the bar with sweet kisses before the time. If anyone stares at them while kissing one life will be reduced. You have 3 lives for a level. Explore all the levels to score more points.,null
air.Cinepolis,Cinépolis,IA Interactive,soporte@ia-interactive.com,Free,6 January 2015,Entertainment,5.0M,"1,000,000 - 5,000,000",3.2.0,2.3.3 and up,Medium Maturity,n/a,4.1,"64,197","34,440","14,809","7,034","2,852","5,062",https://play.google.com/store/apps/details?id=air.Cinepolis,"¡Nos hemos renovado! Nada mejor y más fácil que la nueva versión de la aplicación de Cinépolis® para Android. Completamente rediseñada, ahora podrás consultar la cartelera de tu ciudad, ubicar tu complejo Cinépolis® favorito, consultar tus puntos Club Cinépolis®, comprar y reservar tus boletos de una manera más rápida y fácil. Disfruta de la galería de imágenes y trailers de tus películas favoritas, además de poderlas encontrar fácilmente por medio del buscador. Con tu Cinépolis® ID podrás hacer uso de tus créditos CineCash®, así como realizar recargas a tu cuenta CineCash® desde la aplicación. La compra y reservación de boletos están disponible únicamente en México y Costa Rica. La consulta de puntos Club Cinépolis®, se encuentra disponible en México, Costa Rica y Guatemala. Recuerda que la cartelera se actualiza automáticamente con el cambio de horarios y títulos; si deseas actualizar en otro momento, deslizar hacia abajo sobre la vista de carteles para hacerlo de forma manual. Es necesario contar con conexión a Internet para disfrutar de todas las características de la aplicación. Algunos títulos no cuentan con tráiler debido a la disponibilidad de contenidos autorizados. Si tienes alguna dificultad o comentario, contáctanos a: soporte@ia-interactive.com . Nosotros te podemos ayudar. We've renovated! Nothing better and easier than the new version of the application for Android ® Cinepolis. Completely redesigned, now you can see the billboard in your city, place a favorite resort Cinepolis ®, consult your Club Cinepolis ®, buy your tickets and book a quick and easy way out. Enjoy the gallery and trailers of your favorite movies, plus they could be easily found through search engine. With your Cinepolis ® ID You can use your CineCash ® credit and top up your CineCash ® account from the application. The purchase and reservation of tickets are available only in Mexico and Costa Rica. The query points Cinepolis Club ®, is available in Mexico, Costa Rica and Guatemala. Remember that the card is automatically updated with the changing times and titles, if you want to upgrade later, swipe down on the posters to view them manually. You need to have internet connection to enjoy all the features of the application. Some titles do not come with trailer due to the availability of unauthorized content. If you have any difficulties or comments, contact us at: soporte@ia-interactive.com . We can help you.",null
air.ClownsBalloons,Clown's Balloons,G. Alexander,algor1402@gmail.com,Free,31 August 2014,Arcade,11M,"1,000 - 5,000",1.1.0,2.2 and up,Everyone,n/a,3.2,16,7,1,2,1,5,https://play.google.com/store/apps/details?id=air.ClownsBalloons,"Clown's Balloons is free fun game for kids. Goal is to pop balloons of right color to reach next level or just tap as much balloons as you can in endless mode. Child can choose: levels mode to improve reaction skills or endless mode just for fun. Nice surprises a waiting for you in some balloons, that you can collect. Have a nice relaxation while playing the game. Keywords: Pop, Shooting, toddler, kids, children, balloons, funny game, baby, pop, boom, kids game free, preschool",null
air.CollegeInvestigation,College Investigation Free,Android-Games-Free.com,tbutko3@gmail.com,Free,24 June 2014,Puzzle,20M,"10,000 - 50,000",1.0.2,2.2 and up,Everyone,n/a,3.2,416,150,52,52,47,115,https://play.google.com/store/apps/details?id=air.CollegeInvestigation,Take part in the challenging college investigation in this addictive spot the difference game adventure with a number of colorful levels! Spend a day with a collegian and prove your eagle eye in finding hidden objects and tiny differences. Find all differences between the two pictures before the time runs out. Hint can be used only once. Happy investigating!,null
air.CookingDeliciousPizza,Cooking Delicious Pizza,JaguarGDesign,jaguargdesign@gmail.com,Free,8 August 2014,Casual,13M,"1,000 - 5,000",1,2.3 and up,Everyone,n/a,3.6,45,23,3,5,6,8,https://play.google.com/store/apps/details?id=air.CookingDeliciousPizza,This is a kids game and cooking game. Makes your favorite Pizza Cream cake in your Mobile phone. Everyone loves Pizza right? Now you could make a personalized Pizza by yourself. So everybody is invited to give it a try and learn how to make delicious healthy Pizza and let the you be as creative as possible.,null
air.CookingIceCreamCakeMania,Cooking Ice cream cake mania,LPRA STUDIO,myapps36@yahoo.com,Free,5 November 2014,Casual,14M,"100,000 - 500,000",1.0.2,2.3 and up,Medium Maturity,n/a,3.8,"1,688",873,237,174,125,279,https://play.google.com/store/apps/details?id=air.CookingIceCreamCakeMania,"Cooking cakes are always great fun but cooking an ice cream cake, well that definitely is exciting for everyone! If you love to eat ice cream then why not follow the directions of the recipe given to easily mix your ingredients together to create the perfect ice-cream cake that you can decorate! By cooking and freezing your cake you will then be able to let your creative side wild by decorating your cake with so many great topping and plate options to choose from! By choosing the different decorations you can create beautiful cake masterpieces that everyone will love and enjoy! This cooking game feature a lot of things like: * MIX all your ingredients together to prepare the perfect ice-cream cake! * COOK your cake in the oven then add ice cream and freeze it ready for decorating! * CHOOSE between 7 different decoration sections to create the perfect ice-cream cake masterpiece! * CHANGE the color and designs of your decorations by multi-clicking on the icons! * SHOW your cake to all your friends! * CREATE many stunning and fun ice-cream cake styles! * PLAY with your friends and see who can make the best ice-cream cake!",null
air.CuteBaby,Baby Dress up,Rooster Games,info@roostergames.net,Free,26 July 2014,Casual,11M,"50,000 - 100,000",1.0.3,2.2 and up,Everyone,n/a,3.4,340,150,38,33,35,84,https://play.google.com/store/apps/details?id=air.CuteBaby,"Her name is barbara. barbara is 6 years old. She has got lots of dresses. Cute baby barbara is one of the newest games for girls. Who can play for free by people of all ages. I think everybody loves the cute barbara and playing this game you have the opportunity to know her better and to dress her in a fashionable outfit. In this game, barbara is six years old and wants to go out to play but needs your advice in fashion and a guide to find a more elegant and beautiful outfit. Choose her a nice dress, or maybe you like a pair of pants and a pretty shirt and then choose some stylish fashion accessories, beaded necklace with matching bracelet and a pair of trendy glasses and will definitely create a fantastic look for Baby Cute barbara.",null
air.CutePetsMahjong,Cute Pets Mahjong,Android-Games-Free.com,tbutko3@gmail.com,$1.09,23 June 2014,Puzzle,11M,50 - 100,1.0.5,2.2 and up,Everyone,n/a,5.0,1,1,0,0,0,0,https://play.google.com/store/apps/details?id=air.CutePetsMahjong,Enthralling adventures with nice animals are waiting for you. Find two identical images to delete them. Clear the board to pass to the next level. These cute and enigmatic smiles of our beloved pets will present warmth to each player who launches this mahjong.,null
air.Cuteroyalbabyfairymakeover,Royal Baby Fairy Dress Up Game,Girl Games - Vasco Games,girlgamesvg@vascogames.com,Free,24 February 2015,Educational,14M,"10,000 - 50,000",1.0.1,2.3 and up,Medium Maturity,n/a,3.8,83,48,9,5,7,14,https://play.google.com/store/apps/details?id=air.Cuteroyalbabyfairymakeover,"Hi girls , are you ready for a new royal baby dress up game and fairy dress up game ? This game will let you take care of a cute fairy baby . You have to take care of your cute fairy baby by feeding her , washing her and make sure she has a fun time with you ! After you have taken care of your cute fairy baby you start the actual royal baby dress up and fairy dress up part . This is usefull a lot of fun . There are many different dresses , shoes , earrings, bracelets and fairy wings! Did you always wanted a royal baby dress up game which looks like taking care of a cute baby fairy in real life ? Then You Should definitely download this awesome free cute fairy dress up game for endless fun ! Royal Baby Dress Up - Fairy Dress Up Game features: - Amazing free royal baby dress up game for kids - Cute fairy dress up game with many different opportunities - Beautiful fairy salon - Easy to play ! So did you always wanted to run your own cute fairy salon? Then this cute fairy dress up game is the game for you! With the cute fairy baby you will be taking care of you will be entertained for hours ! Download girl games by Top Girl Games for the best car wash car washing games and free games for endless fun . Royal Baby Dress Up - Fairy Game is a game from Top Girl Games and one of the best free fashion designing and cute Tinkerbell dress up games, we publish many different easy to play girl game apps . We hope you will enjoy our Royal Baby Dress Up - Fairy Game and we hope you give us the love by liking our Facebook page or follow us on twitter . So we can keep you up to date on our girl games , dress up games and cute Tinkerbell fairy princess baby care games. ★ Facebook - https://www.facebook.com/LadiesDressUp ★ Twitter - https://twitter.com/ladiesdressup",null
air.DeathZombie,Death Zombie,Duxpel Games,duxpel@gmail.com,Free,25 August 2014,Action,28M,"10,000 - 50,000",1.0.0,2.3 and up,Low Maturity,n/a,3.9,143,80,17,19,7,20,https://play.google.com/store/apps/details?id=air.DeathZombie,"Death Zombie is a funny casual game on Android with various types of zombies. The gameplay is very easy —— just touch the screen！ But the more levels you passed, the more difficult to kill the zombies. How to handle with the witch zombies, giant zombies and even the cute Pikachu zombies? You will find much fun in it! Not to mention the great challenge you'll meet in the mode of Survival! The vivid music effects and delicate image quality also make this game really worth to try! Come on and download it! ★ Features ★ ★★★★★ Smooth to play! ★★★★★ Fit all Android models! ★★★★★ Vivid BGM and scenes! ★★★★★ Share records on the rank list!",null
air.DentistFear,Dentist fear,LPRA STUDIO,myapps36@yahoo.com,Free,23 February 2015,Casual,17M,"1,000,000 - 5,000,000",2.0.4,2.3 and up,Everyone,n/a,3.4,"20,745","9,005","2,197","2,261","1,886","5,396",https://play.google.com/store/apps/details?id=air.DentistFear,"Going to the dentist is something that not many people like to do, although to have a nice clean smile it has to be done. With the Dentist Fear dentist game you can have fun with cleaning your patient's teeth and show them how much fun it can be when going to the dentist. Here you can blast all the germs away, remove any holes that may be cracked, suck all the gum from the teeth, as well as remove and pull any rotten or cracked teeth. After you have done this you can then begin the cleaning process ready to decorate with plenty of colors. Going to the dentist doesn't have to be scary with the dentist fear game. FEATURES • BLAST the germs that are hiding out in your mouth! • REMOVE any cracked holes using the horse drill! • CLEAN the teeth by using the different tools available! • REMOVE all the gum from the teeth with the small vacuum! • PULL out any broken or rotten teeth and replace them using new ones! • COLOR the teeth any color you like by using the paint palette!",New Version 2.0.0 - New fun step to kill multiple bacteria in the mouth. - 2 New characters added. An Allien with and a new cute girl. - We improve the movement for every tools. They move faster now. - Touch screen in the game is much better now. - Many more colors and teeth.
air.Destiny,#TowerWatch Destiny Guardian,Nick Thompson,nthompson2k1@gmail.com,Free,6 August 2014,Entertainment,"1,011k","500 - 1,000",8.0.1,2.2 and up,Everyone,n/a,1.3,7,0,0,1,0,6,https://play.google.com/store/apps/details?id=air.Destiny,"TowerWatch is Gameplay Videos of Destiny the Game. Sir Nyck is a Guardian that has been playing Destiny the game since alpha. a very experience guardian that knows a lot about the game. you can watch Sir Nyck live, learn from his tips, or watch and learn through on demand video.",null
air.Divingcompetition,Diving competition,JaguarGDesign,jaguargdesign@gmail.com,Free,9 May 2014,Sports,13M,"10,000 - 50,000",1,2.2 and up,Everyone,n/a,3.0,592,202,64,65,60,201,https://play.google.com/store/apps/details?id=air.Divingcompetition,"Welcome to the Diving Kingdom, a new sports game, with your friends for free! Don’t miss out on one of most popular Diving game! This is a simple and easy-to-use games, lovely big fat diving play, he wanted to jump in this figure a high score is not really easy to do! Note that control the time difference！ Full HD support on IPhone, I Pad & IPod. Easy and simple to play!",null
air.DogsParty,Dogs Party,Rooster Games,info@roostergames.net,Free,26 July 2014,Family,11M,"10,000 - 50,000",1.0.4,2.2 and up,Everyone,n/a,3.4,290,132,25,37,25,71,https://play.google.com/store/apps/details?id=air.DogsParty,"Dogs with party games how your time together with your family and friends will understand that . dogs, party game , especially in the field of fashion and design creativity awaits anyone who wants to improve himself , with various outfits and matching accessories with your pet dogs will have so much fun with party games . With this game you will be completed visual scatterbrained and color uniformity in this game and be able to transfer what you have learned in your life . dogs with a variety of party games and thus will meet our animal friends will love them more . Learn how to help animals and perhaps will shape your future . dogs party game which ranks first in the industry and have received the admiration of everyone with superior graphics capabilities to offer you the game lovers . Best not to strain your eyes by using shades of color and will play without getting bored . We already wish you a good time .",null
