domain_name,app_name,developer,email,price,last_update,category,size,number_of_installs,version,compatibility,maturity_rating,app_store_purchases,rating,number_of_ratings,five_star,four_star,three_star,two_star,one_star,link,description,release_text
com.andromo.dev137436.app217256,Tamil Songs Radio Stations,AMSApps,apps@hexe.he-internet.de,Free,16 March 2015,Media & Video,2.1M,"10,000 - 50,000",1.0,2.3.3 and up,Low Maturity,n/a,4.1,93,45,25,13,4,6,https://play.google.com/store/apps/details?id=com.andromo.dev137436.app217256,"Listen to top Tamil Music on your android device with the best Free Internet Radio Stations. Free Access to over 90 Radio Stations! Songs, Music, Talk and more Easy to use app with instant Track Info and share function. Turns radio automatically off, when you receive a call! Wherever you are, the most fun from top Tamil (Christian and Islamic) Music online radio stations is with you! This is a FREE ad supported App, but without any annoying push ads! I recommend a fast internet connection for top app performance. Wifi, 4G, etc. I have tested the app and all stations are working without skipping. If you still find errors, please report them to me. Thank you and enjoy! NOTE! If you see ""Error Accessing Audio File"", after ""buffering"", please try again later! Some stations are not a 100% reliable and/or have a max. limit of listeners. When you exit the app while a radio station is still active and playing, you can see a small music note in the notification bar.That is how you can get back to the app and either stop or change the station. App will not be listed in Task Manager. Tamil translation: தமிழ் பாடல்கள் வானொலி நிலையங்கள்",March 16th 2015: new stations added. Non-working streams corrected or deleted. Over 90 Live streams
com.andronicus.torch,Super Bright Torch /Flashlight,Squarenotch,support@squarenotch.com,Free,21 April 2015,Tools,2.0M,"1,000,000 - 5,000,000",3.5.1,2.3 and up,Everyone,n/a,4.0,"35,007","19,633","6,161","3,387","1,874","3,952",https://play.google.com/store/apps/details?id=com.andronicus.torch,"Super Bright Torch (Flashlight) is the app to turn your device into a bright torch instantly. This torch app uses the LED of your phone's camera flash to illuminate the way. A must have app for all phones! ★ Tiny file size ★ Uses LED as a super bright torch ★ Optional screen light ★ HD graphics Recently Tested with: ★ Nexus 5 ★ Samsung Galaxy S4 ★ Samsung Galaxy Note II ★ Nexus 4 ★ Samsung Galaxy S3 ★ Samsung Galaxy Ace ★ HTC One and supports hundreds of other models too! Fantastic device support backed up by rapid email response makes this the only torch app you will ever need and its free to use! We have had many reports that this torch app works across many devices where others don't so if other torch apps have failed, maybe this is the one for you. The permissions are to allow the application to access to the LED light of the camera (if you have one) and the others are to show some ads to support development and for this only.",* New cleaner look incorporating some Material Design elements for Android 5.0+ users. * New launcher icon ensuring the app fits within design guidelines. * Added message to notify user of possible battery depletion when using the app. * Added quick support button when camera is not available thus not allowing the LED flashlight to be used.
com.vscorp.android.fireworks.lite,Syrious Blasts!,Visual Systems Corp.,support@SyriousGames.com,Free,18 December 2013,Puzzle,2.0M,"50,000 - 100,000",1.1.3,1.6 and up,Low Maturity,n/a,3.9,221,104,50,35,14,18,https://play.google.com/store/apps/details?id=com.vscorp.android.fireworks.lite,"Quickly connect the fuses to blast the fireworks. Excite your crowd and earn bonus points! If you like connection games, you'll love Syrious Blasts!® Syrious Blasts is FREE and will give you endless hours of addicting fun! This is the FREE ad-supported FULL game. Reviews: ""Very addicting! I have a hard putting it down. Thanks for a great game."" - Lori ""WOW! Fantastic and fun game!"" - Ed ""When you combine puzzles with blowing stuff up, you can get a super fun game."" - Droid Gamers Review ""Overall, this puzzle game has a unique concept"" - Android App Review Source Review ""The graphics are simple and well done"" - Droid 6 Review ------------------ Permissions Explained: INTERNET - Global Scores and maps READ PHONE STATE - Global scores and Tapjoy COARSE LOCATION - Global Scores (optional) WRITE EXTERNAL STORAGE - Write game data to SD card Brought to you by Syrious Games®",Fixed bug starting New Game when no upgrades exist.
com.kissta.animalphone,Baby Animal Phone,Kissta Koala - Best Apps,support@kisstakoala.com,Free,6 May 2015,Casual,7.5M,"50,000 - 100,000",2.00,2.3 and up,Low Maturity,n/a,3.4,293,124,40,38,23,68,https://play.google.com/store/apps/details?id=com.kissta.animalphone,"★ ★ ★ ★ ★ ""Nice fun app for young ones"" Features: - Cute, colorful, child friendly keypad and animal cartoons - BIG buttons for ease of use for young children + Touch a key to make it virtual dial and answer with a warm greeting and farewell + Touch a key to virtual dial and ring + Touch a key to play more nursery rhymes + Touch the animal image to hear its call note: - For both Android phones and tablets",- added links to new Kissta Koala games - misc. updates/improvements
ca.gwl.group.groupnet,GroupNet Mobile,The Great - West Life Assurance Company,AndroidDevelopers@gwl.ca,Free,17 March 2015,Finance,1.5M,"10,000 - 50,000",1.3.6,2.2 and up,Low Maturity,n/a,3.9,359,158,112,37,17,35,https://play.google.com/store/apps/details?id=ca.gwl.group.groupnet,"Information when you’re on the go from your Benefits Solutions People. Great-West Life’s GroupNet Mobile app lets you take GroupNet for Plan Members with you. Great-West’s GroupNet Mobile lets you: •Submit claims online through Member eClaims – part of our industry-leading GroupNet online services •Access personalized coverage information about benefits, claims and more – quickly and easily, any time •View card information including: member ID, Drug, and Travel Assistance •Locate the nearest approved provider who has access to Provider eClaims, through a built-in GPS mapping tool Please review the full terms and conditions of use provided when you download the application. By selecting Install, you grant consent to Great-West Life for the installation of GroupNet Mobile on your device. In addition, you expressly consent to the installation of all updates to GroupNet Mobile that Great-West Life determines, in its sole discretion that you are eligible to receive, including where such updates are provided by Great-West Life or its agents, subcontractors, affiliates or third-party software providers. You may withdraw your consent to the installation of GroupNet Mobile at any time by uninstalling the software from your device. If you have any questions, please write to the Company at The Great-West Life Assurance Company, 100 Osborne Street North, Winnipeg, Manitoba, R3C 3A5, or go to our website at www.greatwestlife.com.",- Updates to Travel Assistance Card - Bug Fixes
com.riatech.americanrecipes,American Recipes Free,Riafy Technologies,riafytechnologies@gmail.com,Free,29 August 2014,Health & Fitness,3.6M,"50,000 - 100,000",7.0.0,2.3 and up,Everyone,n/a,3.9,927,492,159,110,58,108,https://play.google.com/store/apps/details?id=com.riatech.americanrecipes,"American Recipes are very famous in all parts of world. People from different parts of world stays in United states of America and love to cook and taste some delicious American food. American cookbook style was early originated from European style of cooking. American food recipes are prepared such a way that all will love the the addictive taste which makes us feel like having more and more. American foods like yummy burger have fans all over world. Food network of America have combined taste which all love to have. Our recipe App will really help you in cooking some tasty American recipes. Grilling meats made on barbecue maker (BBQ)are very common in American cookbook. Food recipes of America is very tasty and healthy. There are some very special native American recipes according to the regions they live. The common American recipes that are available and common are yummy burgers like hamburger and hot dog. Hamburgers and Hot dogs are actually German dishes later become popular in US. Pizza's are also very famous among all American recipes. The latest trendy new American cookbook include recipes like meatballs, doughnuts, cupcakes and macaroons. Lobster is an integral part of great American recipes. There are also many other shellfishes. There are special recipes called African American recipes were African and American recipes are combined together. American kitchen contain barbecue maker (BBQ), many oils and fats animals. Best American recipes uses rendered pork fat which will be very tasty for the preparation of bacon's. American recipes have rum and beers as their common alcoholic drinks. In American Kitchen recipes like yummy burgers salted, or smoked pork supplement vegetable diet. French fries is a very common dish from American kitchen recipes just as French fries are popular in different parts of the world. French fries are very tasty and can be included in the category of easy American easy recipes. Like French fries another Famous American food is American pie. There are different varieties of American pie recipes. With our American recipes app all will get have feeling that i can cook easily. All have this question in mind how to cook complicated American recipes. Even though Pizza's are Italian dishes but there are many special pizza recipes and yummy burgers are part of American cookbook. American cake recipes have a great variety. American people really love cake recipes. American cake recipes are very tasty, there are chocolate cakes, strawberry cakes etc. There American Indian recipes which gives combine taste of American recipes and Indian recipes. Soup recipes and salad recipes comes in the group of healthy recipes. This Online cookbook will really help all the starters in cooking. Mexican dishes contain very tasty beef recipes and pork recipes. Among beef recipes steaks are very famous. Dinner recipes and casserole recipes are also include in this app. So Enjoy cooking with American recipes... Happy cooking !!!",NEW FEATURES --New exciting feature of RELATED RECIPES where we give recipes that you would LOVE to try at the end of each recipes you choose. --New EXPLORE option to get surprise recipes for new cooking experience. --You can add ingredients to the shopping list and share the list to make your cooking easier. -- Now you can share the joy of cooking with your friends by recipe share. Happy cooking :)
bside.extremeambient.net,Japan Trains,Extremeambient,android@extremeambient.net,Free,9 January 2013,Transport,"1,023k","100,000 - 500,000",3.3a,1.5 and up,Low Maturity,n/a,4.3,"1,168",668,307,92,37,64,https://play.google.com/store/apps/details?id=bside.extremeambient.net,"Japan Trains is the first application for Android in Romaji that allows us to find train routes and schedules in Japan, in the vein of: Hyperdia, Jorudan... If you cannot find desired station, you can use % character as wildcard. For example: AZA%BAN will display AZABU-JUBAN station. SHIN%KOBE will display SHIN-KOBE... Important: Hyperdia has changed stations names, so it is necessary to upgrade. No support will be given unless you upgrade the application to the latest version.",- New database.
com.dwdesign.tweetings.extension.photoeditor,Photo Editor for Tweetings,RBD Solutions Limited,apps@tweetings.net,Free,10 December 2014,Social,8.3M,"1,000 - 5,000",1.3,4.0 and up,Low Maturity,n/a,4.1,73,37,17,10,4,5,https://play.google.com/store/apps/details?id=com.dwdesign.tweetings.extension.photoeditor,"This is an extension to the Tweetings for Twitter app. It allows you to edit your photos before posting to Twitter. This app requires version 2.14.6 or higher of the Tweetings for Twitter app We've included all the features you'd expect: Features: + One-tap auto enhance + Gorgeous photo effects and frames + Fun stickers + Color balance + Crop, rotate, and straighten your photo + Adjust brightness, contrast, color temperature, and saturation + Sharpen and blur + Color temperature (""Warmth"") + Tilt Shift blur effects + Draw and add text + Create your own memes + Cosmetic tools: fix redeye, remove blemishes and whiten teeth You must have the Tweetings for Twitter app already installed to make use of this extension",+ Brand New Effects + Updated support for Lollipop
sk.juro.mlyn,Mill,juro,juro157@gmail.com,Free,10 March 2015,Board,1.2M,"100,000 - 500,000",1.3,1.6 and up,Everyone,n/a,3.6,"1,985",831,377,283,194,300,https://play.google.com/store/apps/details?id=sk.juro.mlyn,Classic strategy board game for two players. The game is also known as Nine Men's Morris. * Play against computer or second player. * Select difficulty * Choose from Nine Men's Morris or Twelve Men's Morris,new game mode
com.was.car.transporter.truck.parking,Car Transporter Trailer 3d Sim,"Wacky Studios -Parking, Racing & Talking 3D Games",ozitechapps@gmail.com,Free,13 August 2014,Simulation,44M,"100,000 - 500,000",1.0,2.3 and up,Everyone,n/a,3.5,"4,221","1,956",522,450,354,939,https://play.google.com/store/apps/details?id=com.was.car.transporter.truck.parking,"Hey guys and girls, are you ready for the most extreme crazy driving challenge of the heavy duty truck car transporter? As the name implies, “Car Transporter Trailer 3D Sim”, in this parking simulator game app your duty is to transport expensive racing cars and park them in the parking spot. These trucks are actually like “Switch-n-go” which is detachable truck body. In this simulation parking game app you will have to attach the truck body to the massive trailer that contains police cars with a simple technique. Afterwards, you can move this huge trucker towards its destination. You will be given with some amazing cars or detective police cars pre-loaded in the container trucker; you will move this heavy duty racing car transporter truck to its destination with precision and accuracy. Get your hands on the transport car trucker and be the road king. Dare yourself to become a driver of this heavy duty car transport trailer truck. Watch out! You’re about to drive the huge car transporter truck and it contains the most expensive racing cars; don't let these classy racing cars hit each other. These high value beautiful racing cars does not belong to you, your duty is to transport them safely. Make sure to fulfill your duty and transport these awesome cars to the marked destination within the given time. You need to use the 3d camera and maneuver your big truck through the streets of the city. These car transporter trucks will be very crazy at the turns of the roads. So, be careful while turning these big truck trailer car transporters. Parking games usually are challenging yet simple, but this game can be very crazy because you are not only driving a huge truck trailer but that heavy duty truck also contains expensive cars to transport them to their destination. Car Transporter Trailer 3D Sim Features: • Challenging and outstanding environment. • Select any of the three truckers and rule the world. • Clock is ticking so transport these racing cars on time. • Extreme precision 3D truck simulator. • Great dynamic game play. • Excellent sound effects. • Amazing 3D graphics. • Leader board.",null
com.boyaa.kingslave,ไพ่สลาฟ โบย่า,Boyaa,appleboyaa@gmail.com,Free,21 May 2014,Card,12M,"500,000 - 1,000,000",2.0.0,2.3 and up,Medium Maturity,$1.04 - $156.22,4.5,"25,522","18,788","2,995","1,644",716,"1,379",https://play.google.com/store/apps/details?id=com.boyaa.kingslave,"ด้วยความแท้จริง มาตรฐาน สนุกและกระตุ้นที่สุดคือเกมส์สลาฟไทย ไพ่สลาฟ โบย่าได้การเก็บรักษาเกมส์สลาฟไทยดั้งเดิมและมีการปรับปรุง ทำให้เกมส์สนุกและกระตุ้นมากขึ้น หลังจากการปรับปรุง วิธีการเล่นยกเว้นมีโชคแล้วจะเน้นกลยุทธ์เป็นหลัก เกมส์นี้เป็นคนฉลาดที่ชอบเล่นมากที่สุด รีบมาท้าทายกันเถอะ ลักษณะเกมส์: -วิธีการเล่นแบบ 4 คน 2รอบ เล่นไพ่ได้ยอดเยี่ยม เวลาการเล่นก็เร็วไป -กติกาเพิ่มเท่าที่อุดมไปด้วย เพื่อให้การเล่นเชิงกลยุทธ์มากขึ้นและสนุกกับความตื่นเต้น -ระบบมีทำการโต้ตอบระหว่างผู้เล่นที่มีประสิทธิภาพ มีการส่งอีโมไห้เพื่อนโป๊กเกอร์และคุยได้ด้วย -คลาสสิกที่สุดในวิธีการเล่นล้มคิง ก็เป็นการแข่งขันทักษะโป๊กเกอร์ด้วย -วิธีการเล่นสเตรจเป็นการสร้างเดิม รูปแบบไพ่มีมากขึ้นและการเล่นไพรุนแรงมากขึ้น -UIที่สวยงาม ไม่เพียงแต่การเล่นไพ่ แต่ยังมีความสุขกับการมองเห็นภาพ -ทุกวันที่มีการส่งเหรียญทองเยอะๆ ขอให้คุณจะกลับมาเล่นไพ่ต่อนะ ******************************************************************************* เกมส์ระบบอัญมณีใหม่ออนไลน์แล้ว เล่นไพ่สะสมอัญมณี สะสมอัญมณีจะได้แลกบัตรเติมเงิน สนุกๆที่การเล่นไพจะมีโอกาสได้เงินนะ ******************************************************************************* แฟนเพจ Facebook ของเราอย่างเป็นทางการ หวังว่าคุณจะยินดีเข้าร่วมกับเรา! ! https://www.facebook.com/slavegamecommunity?ref=hl ******************************************************************************** ----------------------------------คอมเม้นท์ผู้เล่นมากมาย------------------------------------- Arm Janyaem: สนุกมาก....ใช้สมองดี...! fernzii chonburi: สนุกทำให้ติดมากๆ สุรีบย์พร เอื้อวงศ์ญาติ: ดีมากค่ะมันส์สะใจดคร้า นพดล มีศรี : ก็ดีนะ มันอยู่ที่ไพ่และคนเล่นด้วย ไพ่ดีแต่เล่นไม่ดูจังหวะก็แพ้ได้ ไพ่ไม่ดีก็ชนะได้ อยู่ที่จังหวะคับ Kathawut Janyaem: สุดยอดมัน Toyota Nakon: ยอดเยี้ยมเลย มากๆ ...................................................... ************************************************************************************* The real standard is the most fun and stimulating games Slavic Thailand. Slavic cards Fever preservation Games Slavic Thailand traditional and updated. Makes the game more fun and stimulating. After improving How to play except winners will have a major strategic focus. This is a wise man like most players. It was a challenge today Game Features: - How to play the second round four cards were fantastic. Time to play it fast - Add rules as rich. To play a more strategic and fun, with excitement. - The system is the interaction between players is effective. Emo is submitted harshest poker and talking with friends. - A classic in how to play the King fell. It's poker skills by competing - How to Play State creates original packaging. Form of cards and playing cards are more intense. -UI not only beautiful playing cards. But also happy to see the image. - Every time there is a lot of gold. Ask you to come back to play cards with me. ************************************************** ***************************** Games new gem system online Play blackjack, Gem Collector Collect gems to redeem a prepaid card. Fun playing cards will have the opportunity to pay it. ************************************************** ***************************** Our official Facebook fan page. Hopefully, you are welcome to join us! ! https://www.facebook.com/slavegamecommunity?ref=hl ************************************************** ****************************** Comments ---------- ---------------------------------- many players. --------------------------- Arm Janyaem: well ... so much fun .... use your brain! fernzii chonburi: fun, very addictive. Contributing rushed Su Valley with relatives: a very good joke post. NOPPADOL with Sri: It IS the cards and play with. But not a card player, it lose rhythm. Cards badly, they win Rhythm on the Kathawut Janyaem: do it Toyota Nakon: Yom yet very classy. .................................................. .... ************************************************** ***********************************",1.อัพไลน์ร้านขายอัญมณี เล่นไพ่สะสมอัญมณี ใช้อัญมณีแลกของรางวัล 2.เพิ่มรางวัลปลอบใจล้มละลาย 3.ปรับปรุงหน้าผลรวม 4.ปรับปรุงแผนผังในห้องล้มคิงและเงื่อนไขเข้าห้อง 5.เพิ่มฟังก์ชั่นส่งข้อมูลโปรโมชั่น 6.เพิ่มฟังก์ชั่นเปลี่ยนโต๊ะ 7.ปรับเลย์เอ้าท์ UI ในห้อง
com.sap.mcm.android,SAP Mobile Documents,SAP SE,service@sap.com,Free,29 April 2015,Business,12M,"5,000 - 10,000",1.3.5,4.0 and up,Medium Maturity,n/a,4.1,57,31,14,4,3,5,https://play.google.com/store/apps/details?id=com.sap.mcm.android,"The SAP Mobile Documents mobile app for Android lets you securely bring all your personal and business documents and content with you wherever you go. Unlike manual file transfers using shared folders or e-mail, with this app you can quickly and easily access and collaborate on files from your computer and corporate document management systems anywhere, anytime. Key features of SAP Mobile Documents for Android • Securely access your content including documents, spreadsheets, presentations, and videos • Navigate through your folders and documents and view them directly in the app • Sync documents to your Android device for offline access in secure and encrypted storage • Create and edit content in SAP Mobile Documents and make it available on any other device • Communicate and share documents with other users and peers Note: To use the SAP Mobile Documents mobile app for Android with your business data, you need to have an account for SAP Mobile Documents provided by your IT department.",• Technical improvements
jp.co.canon.ic.CANONiMAGEGATEWAY.opa,Canon Online Photo Album,Canon Inc.,canonopa@jp.canon.com,Free,22 April 2015,Photography,2.6M,"100,000 - 500,000",1.4.1.12,2.2 and up,Everyone,n/a,3.6,916,374,184,134,62,162,https://play.google.com/store/apps/details?id=jp.co.canon.ic.CANONiMAGEGATEWAY.opa,"This application allows you to use your CANON iMAGE GATEWAY Online Photo Album from your mobile device. [Features] - Manage your photos and movies with 10GB of personal online storage. - Create albums with your photos and movies, and share them with your family and friends via Email, Facebook and Twitter. - Allow family or friends to add their photos and movies on shared albums and view their comments. - Store images in their original resolution or select a resize option. - Upload photos from your mobile device directly to your Online Photo Album. - Download photos and movies from your Online Photo Album directly to your mobile device. [Compatible platforms] Android OS 2.3.3-2.3.7/4.0/4.1/4.2/4.3/4.4/5.0 [About CANON iMAGE GATEWAY] - CANON iMAGE GATEWAY is an online photo service for Canon digital camera and digital camcorder users. It is possible to use the service by registering with an eligible product. - For more details, please access the site by selecting your country/region from http://www.canon.com/cig/ .",- Minor bugs fixed.
com.castle3dfree.livewallpaper,Castle 3D Free live wallpaper,Ruslan Sokolovsky,ruslans3d@gmail.com,Free,8 May 2014,Personalisation,24M,"5,000 - 10,000",1.0,2.2 and up,Everyone,n/a,4.3,149,99,21,10,8,11,https://play.google.com/store/apps/details?id=com.castle3dfree.livewallpaper,"This app is completely FREE and contains no any adverts and does not need any permissions! Just enjoy :-) In FULL version included 8 different cameras with stunning views available including Cinematic Tour Camera, Real Time of a Day and additional settings to play with! If you like this app, consider to purchase full version to support development for just 0.99$! Stunning fully 3d fantasy medieval environment with amazing castle with crispy realistic look will fill your phone with fantastic colors! Also additional customization settings available. Do not rely on screenshots, you have to download it to understand the real 3D impact! If you want to keep updated, leave your suggestions or requests or just ""Like"" visit me at Facebook https://www.facebook.com/3dlivewallpapers Please, comment, thanks! If you have any problems feel free to contact me, before rating,i will be happy to help :-) CASTLE 3D FREE LIVE WALLPAPER made with OPEN GL 2.0 and optimized to consume low resources and also not to drain your battery. Installation: The main screen (long press) → Live Wallpaper →CASTLE 3D FREE LIVE WALLPAPER On some devices the first loading can be a little bit slow, just give it half a minute.",null
com.beyondem.switches,Switches - Turn Them All Off!,Beyondem Inc.,contact@beyondem.com,Free,4 August 2013,Puzzle,352k,100 - 500,1.1,2.2 and up,Everyone,n/a,5.0,1,1,0,0,0,0,https://play.google.com/store/apps/details?id=com.beyondem.switches,"Switches is a puzzle game where your goal is to turn all the switches off. What makes this difficult, is that changing the state of a switch will inverse the switches around it. Currently, this is just an experimental release. The Play button is disabled, as there is no ""Story"" mode yet. You can currently create your own level and publish them online, as well as view and play others. No score tracking or win counts are active. These will be done in a future release.",Added to Market
com.itxinke.jewelmaze,Jewel Maze,BubbleSoft,bellamy623@gmail.com,Free,22 August 2014,Puzzle,4.9M,"100,000 - 500,000",1.19,2.3 and up,Low Maturity,n/a,3.9,930,494,154,112,74,96,https://play.google.com/store/apps/details?id=com.itxinke.jewelmaze,"Fun and addictive Match-3 game!UP to 245 levels!AMAZING! NOTE:DO READ THE HELP CONTENT BEFORE YOU PLAY THIS GAME. The rules of this game changes a lot.So read the help content is very important to you!Play Happy! A classic hexagon Match-3 game launch on Android Market. How to play: 1.Touch the connected jewels with the same color，match 3 or more to break the blocks. 2.Match 6 or more jewels you will get a lighting.Touch the lighting and move your finger to another jewel,all of the jewels with the same color will blast. 3.Match 5 jewels you will get a star jewel,touch the jewel and all of the jewels nearby will blast. 4.If all blocks are broken before time used up,you win,or else you lose. 5.Now it is 245 levels.Amazing! If you like this game, please rate it and recommend to your friends. Thanks for playing!",Update the UI scene.
com.konamobile.skygarden,Sky Garden Live Wallpaper,KonaMobile,konamobile390@gmail.com,Free,18 December 2013,Personalisation,11M,"1,000 - 5,000",1,2.3.3 and up,Everyone,n/a,4.4,39,30,1,4,0,4,https://play.google.com/store/apps/details?id=com.konamobile.skygarden,"Bring life to your phone with beautiful plants and an adorable panda. Watch as fishes and whale swim across your sky garden. A delightful rainbow will appear to kindly remind you that you’ve received a message. Touch Screen features: 1. Tap the pinwheel to have it rotate faster. 2. Tap the fishes to have them swim faster. 3. Tap the ladybug to have it crawl in a different direction. Note: To have the rainbow notification function properly, you’ll need to enable accessibility services. To enable accessibility: Settings->Accessibility->Service->Camellia’s Sky Garden->On Camellia’s sky Garden is completely ads free. Like our apps? Remember to like us on facebook or follow us on twitter. Have problems? Shoot an email to contactus@konamobile.com with your device’s model. We appreciate your feedbacks so we can improve our products to better serve you.",null
digital.dispatch.mobilebooker.BramptonA1Taxi,A-1 Taxi Brampton,Digital Dispatch Systems Inc.,Kevin.huang@dw-wireless.com,Free,11 October 2013,Transport,662k,"500 - 1,000",1.2.0,2.2 and up,Low Maturity,n/a,4.2,12,8,2,0,0,2,https://play.google.com/store/apps/details?id=digital.dispatch.mobilebooker.BramptonA1Taxi,"Order a taxi from “A-1 Taxi Inc.” using your Android device – 24 hours a day, 365 days a year! Fast, convenient, and easy to use. Use a map to select your pick-up location, and track the location of your taxi. Receive notification alerts about the status of your booking, and when your taxi arrives. TAXI BOOKING FEATURES: • Request a taxi right now, or select a future date and time for pick-up. • Don’t know your location? – Send the taxi to your current GPS position. • You can also tap a location on a map, or type in a pick-up address. • Save a pick-up address as a favorite, and use it for future bookings. • Select booking options for your taxi (example: VAN taxi, pet-friendly, etc.) • Send additional info the driver – type a message, up to 255 characters. • A confirmation message lets you know your booking request was accepted. • Push notifications alert you when your taxi is on the way, and when it has arrived. TRACKING FEATURES: • Display the current location of your taxi on a map. • Cancel a booking. • Display up to three previous bookings made with your mobile device. • Tap a button to make a phone call to “A-1 Taxi Inc.” (if app is installed on an Android phone). NOTE: If the “Brampton A-1 Taxi” application is installed on an Android tablet device, the feature to call “A-1 Taxi Inc.” is disabled.",null
com.aob.android.mnm,Network Monitor,AoB,androib.aob@gmail.com,Free,21 August 2011,Tools,350k,"500,000 - 1,000,000",1.9.3,2.1 and up,Everyone,n/a,4.2,"5,222","2,944","1,323",489,144,292,https://play.google.com/store/apps/details?id=com.aob.android.mnm,Simple and Statistical precision. Support a variety of Android mobile devices. 2G/3G and Wi-Fi network data traffic monitoring capabilities. Network data traffic to warn function. Real time monitoring of network data charts and summary. Paid version：No ads.,- Fixed Statistical Bug - Fixed Force Close Bug
ru.ruvr.app,The Voice of Russia,The Voice of Russia,dev_google@ruvr.ru,Free,10 February 2014,News & Magazines,2.0M,"10,000 - 50,000",1.0.5,2.3 and up,Everyone,n/a,4.4,"1,382",992,193,64,38,95,https://play.google.com/store/apps/details?id=ru.ruvr.app,"The Voice of Russia, one of the biggest broadcasting companies in the world, is aired in 29 languages, in 225 of the world’s largest cities. We offer you an unbiased and alternative view on the events in Russia and abroad, exclusive interviews and analytical articles, and also reports from all parts of the world. Using the Voice of Russia’s app you will be able to quickly receive fresh news, listen to radio programs, see video clips, photo galleries, and other multimedia products. The VoR app allows users to read the materials posted on the Voice of Russia’s website in the language of your choice and share that material on social networks such as Facebook, Twitter, Google +, and VK. Breaking news from around the world is made available with the help of Push Notification.",null
com.lethani.metro.lisbon,Lisbon Metro Map,Tesseract Apps,apps.tesseract@gmail.com,Free,12 May 2015,Transport,3.0M,"5,000 - 10,000",1.0.3,2.3.3 and up,Everyone,$1.99,4.2,42,20,15,3,3,1,https://play.google.com/store/apps/details?id=com.lethani.metro.lisbon,"This is an easy-to-use navigator for Lisbon metro. No Internet connection required so you can use it on the go. Features: - simple, fast and easy to use - gestures controlled map - stations quick search - optimal route planning - step-by-step route directions (on map or in a detailed list)",- Bug fixes
com.andromo.dev319230.app329328,Funny pictures 13,Merakliiski,figuralfito@abv.bg,Free,6 May 2015,Entertainment,8.2M,"10,000 - 50,000",1.0,2.3.3 and up,Everyone,n/a,3.7,274,132,42,33,22,45,https://play.google.com/store/apps/details?id=com.andromo.dev319230.app329328,"Funny pictures that you can share with messages and applications completely free of charge. Humor that will cheer you up, you can laugh with your friends by sending them these funny pictures. The best free funny pictures-virtual humor, download it from here and send it to your friends. They will laugh at every photo we placed here. Through the funny pictures you will reduce your stress. Funny pictures collection, selected to induce in you positive emotions and laughter.",null
com.lazyhats.greatgoals,FreeKick - World Championship,Lazy Harts,lazyharts@gmail.com,Free,24 April 2015,Sports,26M,"500,000 - 1,000,000",2.1,2.3 and up,Everyone,n/a,3.5,"12,458","5,570","1,687","1,556",995,"2,650",https://play.google.com/store/apps/details?id=com.lazyhats.greatgoals,"Welcome to the Free Kick World Championship! Are you keen on sports and sport games? Then this exciting football game was designed for you! It will make you feel real soccer player on the field. Choose your favorite team and score points for it. Every time you score a goal - the opponent score will be decreased. Just shoot goalwards and kick the ball bringing up the score! FreeKick soccer game gives sporting chance to feel the winner giving a flick to the ball. It’s super easy, but very interesting! Install this free soccer game and enjoy it! - Realistic graphics and nice sound - Global ranking of countries online - Improved physics engine Improve your skills with our Free Kick game and help your favorite team to win the Football World Cup!",Small fixes
escaleto.andacidarmy,Acid Wars: Soldiers of Justice,Escaleto UG (haftungsbeschraenkt),escaletoug@gmail.com,Free,2 December 2014,Adventure,27M,"5,000 - 10,000",1.0,2.3.3 and up,Medium Maturity,n/a,3.3,88,40,7,6,6,29,https://play.google.com/store/apps/details?id=escaleto.andacidarmy,"Be the soldier of justice and rid the streets of villains. Get ready for battle and choose your toxic weapon. Acid Wars: Soldiers of Justice is here! The war game begins now! There are soldiers of justice to choose from to help you win the battle. This is street wars; the only way to win the battle is to shoot down all the criminals by using your acid gun. These villains are tough to beat so you need acid as your weapon of choice. Justice must be served. Win the war game. Acid Wars: Soldiers of Justice war game is a cool game to play. You will feel like you are in battle with the enemies of the Desert Storm times. Lead your army and win the battle. Be careful with you acid gun, it is one tough weapon of choice. An army of villains is out there to stop you from serving justice. Win the battle at all cost! Rally the soldiers of justice, lead the army to victory and say the phrase “justice is served”! Acid Wars: Soldiers of Justice is easy and fun to play. Win the battle is the goal of the game. You can win the war game by leading your army across the streets of criminals and bringing them all to justice. Your army awaits your orders, lead them to battle and dominate the street wars. Engage your enemies in a war game and show the how justice is given to bad people. Pack up your weapon and lead the way, Soldier. Make sure no villain will get away from the streets of chaos. Jump and run your way across the toxic streets and win the battle. Soldiers of Justice always win. Drive them all away with your toxic weapon and be the bearer of justice. It is time to show these villains who is the soldier of justice!",null
lugia.pmunit,Pokémon IV calculator,洛奇亞,rugia2491@gmail.com,Free,24 April 2015,Casual,3.6M,"50,000 - 100,000",4.3.1,2.3.3 and up,Everyone,n/a,4.0,"1,162",666,181,103,58,154,https://play.google.com/store/apps/details?id=lugia.pmunit,"This APP is a gametool,Not a game. The Pokémon individual value calculator, Pokémon can be calculated for each individual value, and show the Pokémon racial value. And archive functions, so you can pick out the strongest Pokémon, the program is completely free! For Android 2.3.3 above system. Traditional Chinese, Simplified Chinese, English interface language, you can manually switch. 80,000 downlond !",v4.3.1: Message adjustment.
